STATEFIPS,STATE,zipcode,agi_stub,N1,mars1,N07240
42,PA,16112,5,60,0,0
42,PA,16112,6,0,0,0
42,PA,16114,1,100,70,0
42,PA,16114,2,70,30,0
42,PA,16114,3,40,30,0
42,PA,16114,4,40,0,0
42,PA,16114,5,30,0,0
42,PA,16114,6,0,0,0
42,PA,16115,1,500,360,0
42,PA,16115,2,390,220,80
42,PA,16115,3,250,80,30
42,PA,16115,4,200,40,0
42,PA,16115,5,230,20,0
42,PA,16115,6,40,0,0
42,PA,16116,1,440,300,20
42,PA,16116,2,310,160,50
42,PA,16116,3,190,60,30
42,PA,16116,4,140,40,0
42,PA,16116,5,180,0,0
42,PA,16116,6,0,0,0
42,PA,16117,1,3010,2230,150
42,PA,16117,2,2120,1160,360
42,PA,16117,3,1310,490,140
42,PA,16117,4,840,140,0
42,PA,16117,5,910,80,0
42,PA,16117,6,120,0,0
42,PA,16120,1,370,260,0
42,PA,16120,2,240,120,60
42,PA,16120,3,170,50,20
42,PA,16120,4,100,40,0
42,PA,16120,5,160,0,0
42,PA,16120,6,30,0,0
42,PA,16121,1,1000,620,40
42,PA,16121,2,540,260,100
42,PA,16121,3,210,90,0
42,PA,16121,4,100,30,0
42,PA,16121,5,80,0,0
42,PA,16121,6,0,0,0
42,PA,16123,1,390,290,0
42,PA,16123,2,230,150,70
42,PA,16123,3,140,70,0
42,PA,16123,4,130,0,0
42,PA,16123,5,180,30,0
42,PA,16123,6,60,0,0
42,PA,16124,1,330,210,0
42,PA,16124,2,250,110,60
42,PA,16124,3,160,80,0
42,PA,16124,4,80,0,0
42,PA,16124,5,80,0,0
42,PA,16124,6,0,0,0
42,PA,16125,1,3160,2180,160
42,PA,16125,2,1960,950,390
42,PA,16125,3,1180,360,130
42,PA,16125,4,700,110,0
42,PA,16125,5,680,70,0
42,PA,16125,6,120,0,0
42,PA,16127,1,2360,1870,150
42,PA,16127,2,1470,830,270
42,PA,16127,3,970,340,110
42,PA,16127,4,760,140,0
42,PA,16127,5,890,110,0
42,PA,16127,6,210,0,0
42,PA,16130,1,390,250,0
42,PA,16130,2,230,110,70
42,PA,16130,3,140,50,0
42,PA,16130,4,90,0,0
42,PA,16130,5,90,0,0
42,PA,16130,6,0,0,0
42,PA,16131,1,170,120,0
42,PA,16131,2,100,50,30
42,PA,16131,3,80,30,0
42,PA,16131,4,50,0,0
42,PA,16131,5,30,0,0
42,PA,16131,6,0,0,0
42,PA,16133,1,250,160,0
42,PA,16133,2,180,80,50
42,PA,16133,3,120,30,0
42,PA,16133,4,70,20,0
42,PA,16133,5,90,0,0
42,PA,16133,6,0,0,0
42,PA,16134,1,700,460,30
42,PA,16134,2,420,180,70
42,PA,16134,3,250,80,30
42,PA,16134,4,180,30,0
42,PA,16134,5,150,0,0
42,PA,16134,6,20,0,0
42,PA,16137,1,1850,1330,130
42,PA,16137,2,1310,700,210
42,PA,16137,3,800,260,80
42,PA,16137,4,560,100,0
42,PA,16137,5,650,80,0
42,PA,16137,6,140,0,0
42,PA,16141,1,290,200,0
42,PA,16141,2,190,90,40
42,PA,16141,3,110,40,0
42,PA,16141,4,90,20,0
42,PA,16141,5,110,0,0
42,PA,16141,6,0,0,0
42,PA,16142,1,790,510,0
42,PA,16142,2,540,220,100
42,PA,16142,3,360,130,0
42,PA,16142,4,270,50,0
42,PA,16142,5,360,50,0
42,PA,16142,6,100,0,0
42,PA,16143,1,430,300,20
42,PA,16143,2,300,180,60
42,PA,16143,3,200,70,0
42,PA,16143,4,130,30,0
42,PA,16143,5,190,20,0
42,PA,16143,6,20,0,0
42,PA,16145,1,500,340,20
42,PA,16145,2,320,170,80
42,PA,16145,3,210,70,0
42,PA,16145,4,140,40,0
42,PA,16145,5,130,0,0
42,PA,16145,6,20,0,0
42,PA,16146,1,2810,1860,120
42,PA,16146,2,1430,770,260
42,PA,16146,3,680,260,70
42,PA,16146,4,330,70,0
42,PA,16146,5,320,50,0
42,PA,16146,6,50,0,0
42,PA,16148,1,3110,2300,130
42,PA,16148,2,1860,1090,270
42,PA,16148,3,1260,530,110
42,PA,16148,4,900,200,0
42,PA,16148,5,1150,120,0
42,PA,16148,6,330,30,0
42,PA,16150,1,1380,990,50
42,PA,16150,2,880,470,160
42,PA,16150,3,540,210,50
42,PA,16150,4,400,60,0
42,PA,16150,5,410,40,0
42,PA,16150,6,80,0,0
42,PA,16153,1,400,280,0
42,PA,16153,2,310,150,70
42,PA,16153,3,210,70,0
42,PA,16153,4,120,30,0
42,PA,16153,5,130,0,0
42,PA,16153,6,20,0,0
42,PA,16154,1,450,320,0
42,PA,16154,2,320,170,60
42,PA,16154,3,190,70,20
42,PA,16154,4,140,30,0
42,PA,16154,5,150,0,0
42,PA,16154,6,0,0,0
42,PA,16156,1,500,360,20
42,PA,16156,2,370,190,50
42,PA,16156,3,260,90,30
42,PA,16156,4,170,40,0
42,PA,16156,5,210,0,0
42,PA,16156,6,40,0,0
42,PA,16157,1,550,390,20
42,PA,16157,2,390,230,60
42,PA,16157,3,250,100,40
42,PA,16157,4,180,30,0
42,PA,16157,5,180,20,0
42,PA,16157,6,20,0,0
42,PA,16159,1,750,560,30
42,PA,16159,2,510,280,80
42,PA,16159,3,370,150,30
42,PA,16159,4,250,30,0
42,PA,16159,5,290,30,0
42,PA,16159,6,50,0,0
42,PA,16201,1,2800,1990,130
42,PA,16201,2,1880,980,290
42,PA,16201,3,1220,430,120
42,PA,16201,4,840,140,0
42,PA,16201,5,1020,100,0
42,PA,16201,6,170,0,0
42,PA,16210,1,160,110,0
42,PA,16210,2,110,60,50
42,PA,16210,3,70,30,0
42,PA,16210,4,40,0,0
42,PA,16210,5,50,0,0
42,PA,16210,6,0,0,0
42,PA,16214,1,1220,940,80
42,PA,16214,2,730,450,110
42,PA,16214,3,420,190,30
42,PA,16214,4,300,70,0
42,PA,16214,5,370,70,0
42,PA,16214,6,100,0,0
42,PA,16218,1,170,120,0
42,PA,16218,2,130,70,40
42,PA,16218,3,80,40,0
42,PA,16218,4,50,0,0
42,PA,16218,5,70,0,0
42,PA,16218,6,0,0,0
42,PA,16222,1,370,220,0
42,PA,16222,2,270,110,60
42,PA,16222,3,170,40,0
42,PA,16222,4,120,20,0
42,PA,16222,5,140,20,0
42,PA,16222,6,0,0,0
42,PA,16224,1,150,100,0
42,PA,16224,2,140,70,40
42,PA,16224,3,110,40,0
42,PA,16224,4,50,0,0
42,PA,16224,5,60,0,0
42,PA,16224,6,0,0,0
42,PA,16226,1,1460,1030,80
42,PA,16226,2,1030,580,190
42,PA,16226,3,590,220,60
42,PA,16226,4,370,80,0
42,PA,16226,5,440,60,0
42,PA,16226,6,60,0,0
42,PA,16228,1,60,50,0
42,PA,16228,2,70,60,0
42,PA,16228,3,30,0,0
42,PA,16228,4,40,0,0
42,PA,16228,5,0,0,0
42,PA,16228,6,0,0,0
42,PA,16229,1,770,600,40
42,PA,16229,2,610,350,100
42,PA,16229,3,420,170,40
42,PA,16229,4,270,50,0
42,PA,16229,5,410,50,0
42,PA,16229,6,120,0,0
42,PA,16232,1,750,510,40
42,PA,16232,2,560,260,90
42,PA,16232,3,320,80,40
42,PA,16232,4,200,50,0
42,PA,16232,5,190,0,0
42,PA,16232,6,0,0,0
42,PA,16233,1,170,120,0
42,PA,16233,2,150,70,30
42,PA,16233,3,80,40,0
42,PA,16233,4,60,0,0
42,PA,16233,5,60,0,0
42,PA,16233,6,0,0,0
42,PA,16235,1,180,140,0
42,PA,16235,2,160,90,60
42,PA,16235,3,110,50,0
42,PA,16235,4,80,0,0
42,PA,16235,5,90,0,0
42,PA,16235,6,0,0,0
42,PA,16239,1,280,180,0
42,PA,16239,2,180,80,50
42,PA,16239,3,110,50,0
42,PA,16239,4,70,20,0
42,PA,16239,5,70,0,0
42,PA,16239,6,0,0,0
42,PA,16240,1,230,140,0
42,PA,16240,2,170,80,60
42,PA,16240,3,100,40,0
42,PA,16240,4,70,0,0
42,PA,16240,5,80,0,0
42,PA,16240,6,0,0,0
42,PA,16242,1,700,480,40
42,PA,16242,2,560,270,100
42,PA,16242,3,310,80,50
42,PA,16242,4,230,40,0
42,PA,16242,5,220,0,0
42,PA,16242,6,20,0,0
42,PA,16248,1,540,360,30
42,PA,16248,2,400,200,70
42,PA,16248,3,230,70,30
42,PA,16248,4,120,30,0
42,PA,16248,5,130,0,0
42,PA,16248,6,0,0,0
42,PA,16249,1,330,230,0
42,PA,16249,2,210,110,50
42,PA,16249,3,160,50,0
42,PA,16249,4,120,30,0
42,PA,16249,5,130,0,0
42,PA,16249,6,0,0,0
42,PA,16254,1,470,360,30
42,PA,16254,2,380,210,60
42,PA,16254,3,270,100,30
42,PA,16254,4,160,20,0
42,PA,16254,5,200,30,0
42,PA,16254,6,40,0,0
42,PA,16255,1,290,200,0
42,PA,16255,2,220,120,60
42,PA,16255,3,150,40,20
42,PA,16255,4,90,30,0
42,PA,16255,5,80,0,0
42,PA,16255,6,0,0,0
42,PA,16256,1,220,80,0
42,PA,16256,2,170,30,0
42,PA,16256,3,80,30,0
42,PA,16256,4,40,0,0
42,PA,16256,5,40,0,0
42,PA,16256,6,0,0,0
42,PA,16258,1,320,220,20
42,PA,16258,2,240,130,70
42,PA,16258,3,140,40,0
42,PA,16258,4,50,0,0
42,PA,16258,5,60,0,0
42,PA,16258,6,0,0,0
42,PA,16259,1,280,190,0
42,PA,16259,2,220,110,60
42,PA,16259,3,140,40,0
42,PA,16259,4,100,20,0
42,PA,16259,5,100,0,0
42,PA,16259,6,0,0,0
42,PA,16262,1,390,280,20
42,PA,16262,2,350,190,50
42,PA,16262,3,190,70,20
42,PA,16262,4,150,20,0
42,PA,16262,5,200,20,0
42,PA,16262,6,30,0,0
42,PA,16301,1,2810,1930,160
42,PA,16301,2,1730,850,350
42,PA,16301,3,970,320,130
42,PA,16301,4,560,90,0
42,PA,16301,5,560,70,0
42,PA,16301,6,100,0,0
42,PA,16311,1,80,50,0
42,PA,16311,2,60,30,0
42,PA,16311,3,30,20,0
42,PA,16311,4,30,0,0
42,PA,16311,5,30,0,0
42,PA,16311,6,0,0,0
42,PA,16313,1,380,270,20
42,PA,16313,2,250,140,70
42,PA,16313,3,150,60,0
42,PA,16313,4,80,30,0
42,PA,16313,5,60,0,0
42,PA,16313,6,0,0,0
42,PA,16314,1,890,630,40
42,PA,16314,2,670,300,120
42,PA,16314,3,440,110,60
42,PA,16314,4,270,30,0
42,PA,16314,5,260,20,0
42,PA,16314,6,40,0,0
42,PA,16316,1,880,640,40
42,PA,16316,2,700,400,120
42,PA,16316,3,400,150,30
42,PA,16316,4,270,60,0
42,PA,16316,5,310,40,0
42,PA,16316,6,80,0,0
42,PA,16317,1,250,160,0
42,PA,16317,2,180,80,60
42,PA,16317,3,120,50,0
42,PA,16317,4,90,0,0
42,PA,16317,5,50,0,0
42,PA,16317,6,0,0,0
42,PA,16319,1,240,170,0
42,PA,16319,2,170,90,60
42,PA,16319,3,110,40,0
42,PA,16319,4,70,0,0
42,PA,16319,5,100,0,0
42,PA,16319,6,0,0,0
42,PA,16323,1,2770,1950,140
42,PA,16323,2,1900,1020,350
42,PA,16323,3,1090,330,110
42,PA,16323,4,650,80,0
42,PA,16323,5,690,60,0
42,PA,16323,6,150,20,0
42,PA,16326,1,70,60,0
42,PA,16326,2,50,50,0
42,PA,16326,3,40,0,0
42,PA,16326,4,20,0,0
42,PA,16326,5,20,0,0
42,PA,16326,6,0,0,0
42,PA,16327,1,410,290,0
42,PA,16327,2,310,160,80
42,PA,16327,3,200,50,30
42,PA,16327,4,120,20,0
42,PA,16327,5,140,0,0
42,PA,16327,6,0,0,0
42,PA,16329,1,80,60,30
42,PA,16329,2,60,40,0
42,PA,16329,3,50,0,0
42,PA,16329,4,40,0,0
42,PA,16329,5,0,0,0
42,PA,16329,6,0,0,0
42,PA,16334,1,70,50,0
42,PA,16334,2,50,40,0
42,PA,16334,3,30,0,0
42,PA,16334,4,30,0,0
42,PA,16334,5,30,0,0
42,PA,16334,6,0,0,0
42,PA,16335,1,4890,3510,270
42,PA,16335,2,3140,1830,580
42,PA,16335,3,1800,680,210
42,PA,16335,4,1080,200,0
42,PA,16335,5,1250,130,0
42,PA,16335,6,320,40,0
42,PA,16340,1,300,200,0
42,PA,16340,2,200,90,50
42,PA,16340,3,150,40,30
42,PA,16340,4,100,30,0
42,PA,16340,5,80,0,0
42,PA,16340,6,0,0,0
42,PA,16341,1,360,240,0
42,PA,16341,2,230,110,40
42,PA,16341,3,140,30,20
42,PA,16341,4,100,20,0
42,PA,16341,5,90,0,0
42,PA,16341,6,0,0,0
42,PA,16342,1,390,290,0
42,PA,16342,2,280,140,70
42,PA,16342,3,170,40,0
42,PA,16342,4,110,30,0
42,PA,16342,5,90,0,0
42,PA,16342,6,0,0,0
42,PA,16345,1,490,360,0
42,PA,16345,2,370,180,80
42,PA,16345,3,270,70,40
42,PA,16345,4,240,30,0
42,PA,16345,5,290,30,0
42,PA,16345,6,60,0,0
42,PA,16346,1,510,360,20
42,PA,16346,2,350,180,60
42,PA,16346,3,220,80,20
42,PA,16346,4,160,40,0
42,PA,16346,5,150,0,0
42,PA,16346,6,20,0,0
42,PA,16347,1,380,260,0
42,PA,16347,2,270,140,90
42,PA,16347,3,150,50,0
42,PA,16347,4,100,30,0
42,PA,16347,5,80,0,0
42,PA,16347,6,0,0,0
42,PA,16350,1,410,260,20
42,PA,16350,2,290,140,70
42,PA,16350,3,160,50,0
42,PA,16350,4,120,30,0
42,PA,16350,5,120,0,0
42,PA,16350,6,0,0,0
42,PA,16351,1,310,190,0
42,PA,16351,2,180,100,60
42,PA,16351,3,120,50,0
42,PA,16351,4,70,0,0
42,PA,16351,5,50,0,0
42,PA,16351,6,0,0,0
42,PA,16353,1,440,320,0
42,PA,16353,2,310,140,80
42,PA,16353,3,210,60,0
42,PA,16353,4,110,30,0
42,PA,16353,5,110,0,0
42,PA,16353,6,20,0,0
42,PA,16354,1,1970,1290,120
42,PA,16354,2,1140,560,210
42,PA,16354,3,640,170,100
42,PA,16354,4,410,50,0
42,PA,16354,5,350,40,0
42,PA,16354,6,70,0,0
42,PA,16360,1,210,150,0
42,PA,16360,2,130,60,40
42,PA,16360,3,120,50,0
42,PA,16360,4,70,0,0
42,PA,16360,5,60,0,0
42,PA,16360,6,0,0,0
42,PA,16362,1,180,120,0
42,PA,16362,2,140,70,50
42,PA,16362,3,90,30,0
42,PA,16362,4,60,0,0
42,PA,16362,5,40,0,0
42,PA,16362,6,0,0,0
42,PA,16364,1,170,120,0
42,PA,16364,2,140,70,40
42,PA,16364,3,80,40,0
42,PA,16364,4,70,0,0
42,PA,16364,5,70,0,0
42,PA,16364,6,0,0,0
42,PA,16365,1,3220,2360,210
42,PA,16365,2,2160,1190,440
42,PA,16365,3,1240,480,140
42,PA,16365,4,810,160,0
42,PA,16365,5,920,100,0
42,PA,16365,6,210,30,0
42,PA,16371,1,560,390,40
42,PA,16371,2,390,210,90
42,PA,16371,3,220,70,30
42,PA,16371,4,140,30,0
42,PA,16371,5,150,0,0
42,PA,16371,6,0,0,0
42,PA,16373,1,500,340,30
42,PA,16373,2,400,200,70
42,PA,16373,3,270,80,30
42,PA,16373,4,170,40,0
42,PA,16373,5,210,0,0
42,PA,16373,6,0,0,0
42,PA,16374,1,280,190,0
42,PA,16374,2,220,100,60
42,PA,16374,3,140,50,0
42,PA,16374,4,90,20,0
42,PA,16374,5,90,0,0
42,PA,16374,6,0,0,0
42,PA,16401,1,710,490,40
42,PA,16401,2,520,250,80
42,PA,16401,3,340,110,50
42,PA,16401,4,180,40,0
42,PA,16401,5,180,0,0
42,PA,16401,6,0,0,0
42,PA,16402,1,110,70,0
42,PA,16402,2,90,50,30
42,PA,16402,3,50,20,0
42,PA,16402,4,30,0,0
42,PA,16402,5,40,0,0
42,PA,16402,6,0,0,0
42,PA,16403,1,910,650,40
42,PA,16403,2,670,330,110
42,PA,16403,3,420,140,50
42,PA,16403,4,260,40,0
42,PA,16403,5,280,20,0
42,PA,16403,6,30,0,0
42,PA,16404,1,520,320,20
42,PA,16404,2,380,150,70
42,PA,16404,3,210,60,30
42,PA,16404,4,120,20,0
42,PA,16404,5,100,0,0
42,PA,16404,6,0,0,0
42,PA,16405,1,120,80,0
42,PA,16405,2,90,40,30
42,PA,16405,3,60,20,0
42,PA,16405,4,30,0,0
42,PA,16405,5,30,0,0
42,PA,16405,6,0,0,0
42,PA,16406,1,520,360,30
42,PA,16406,2,370,190,70
42,PA,16406,3,210,60,30
42,PA,16406,4,160,30,0
42,PA,16406,5,150,0,0
42,PA,16406,6,0,0,0
42,PA,16407,1,1970,1340,110
42,PA,16407,2,1240,600,240
42,PA,16407,3,690,210,100
42,PA,16407,4,430,70,0
42,PA,16407,5,390,40,0
42,PA,16407,6,60,0,0
42,PA,16410,1,340,230,20
42,PA,16410,2,220,110,60
42,PA,16410,3,140,30,0
42,PA,16410,4,100,20,0
42,PA,16410,5,110,0,0
42,PA,16410,6,0,0,0
42,PA,16411,1,230,160,0
42,PA,16411,2,170,70,80
42,PA,16411,3,110,40,0
42,PA,16411,4,60,0,0
42,PA,16411,5,50,0,0
42,PA,16411,6,0,0,0
42,PA,16412,1,1480,1180,70
42,PA,16412,2,920,500,150
42,PA,16412,3,620,230,60
42,PA,16412,4,490,90,0
42,PA,16412,5,760,90,0
42,PA,16412,6,140,0,0
42,PA,16415,1,1360,1090,50
42,PA,16415,2,800,440,130
42,PA,16415,3,590,190,60
42,PA,16415,4,530,90,0
42,PA,16415,5,930,80,0
42,PA,16415,6,430,30,0
42,PA,16417,1,1520,1100,80
42,PA,16417,2,1010,500,200
42,PA,16417,3,610,210,70
42,PA,16417,4,390,60,0
42,PA,16417,5,450,40,0
42,PA,16417,6,90,0,0
42,PA,16420,1,100,60,30
42,PA,16420,2,80,60,0
42,PA,16420,3,40,0,0
42,PA,16420,4,50,0,0
42,PA,16420,5,0,0,0
42,PA,16420,6,0,0,0
42,PA,16421,1,420,320,0
42,PA,16421,2,250,130,70
42,PA,16421,3,190,70,0
42,PA,16421,4,130,30,0
42,PA,16421,5,190,20,0
42,PA,16421,6,20,0,0
42,PA,16423,1,790,570,50
42,PA,16423,2,540,280,100
42,PA,16423,3,290,80,30
42,PA,16423,4,200,30,0
42,PA,16423,5,170,0,0
42,PA,16423,6,20,0,0
42,PA,16424,1,760,530,40
42,PA,16424,2,580,290,90
42,PA,16424,3,300,90,40
42,PA,16424,4,190,30,0
42,PA,16424,5,190,30,0
42,PA,16424,6,0,0,0
42,PA,16426,1,670,490,40
42,PA,16426,2,500,260,100
42,PA,16426,3,290,100,30
42,PA,16426,4,210,30,0
42,PA,16426,5,260,30,0
42,PA,16426,6,70,0,0
42,PA,16428,1,2180,1570,110
42,PA,16428,2,1450,740,260
42,PA,16428,3,900,280,80
42,PA,16428,4,650,110,0
42,PA,16428,5,730,70,0
42,PA,16428,6,130,0,0
42,PA,16433,1,810,580,30
42,PA,16433,2,590,320,100
42,PA,16433,3,390,100,40
42,PA,16433,4,260,30,0
42,PA,16433,5,310,30,0
42,PA,16433,6,50,0,0
42,PA,16434,1,380,250,0
42,PA,16434,2,370,110,60
42,PA,16434,3,180,40,0
42,PA,16434,4,90,0,0
42,PA,16434,5,70,0,0
42,PA,16434,6,0,0,0
42,PA,16435,1,330,220,20
42,PA,16435,2,260,130,60
42,PA,16435,3,110,40,0
42,PA,16435,4,80,0,0
42,PA,16435,5,60,0,0
42,PA,16435,6,0,0,0
42,PA,16436,1,130,80,0
42,PA,16436,2,90,50,30
42,PA,16436,3,50,20,0
42,PA,16436,4,50,0,0
42,PA,16436,5,0,0,0
42,PA,16436,6,0,0,0
42,PA,16438,1,1280,850,80
42,PA,16438,2,880,410,200
42,PA,16438,3,520,160,60
42,PA,16438,4,350,60,0
42,PA,16438,5,290,30,0
42,PA,16438,6,40,0,0
42,PA,16440,1,160,120,0
42,PA,16440,2,130,60,50
42,PA,16440,3,80,40,0
42,PA,16440,4,50,0,0
42,PA,16440,5,50,0,0
42,PA,16440,6,0,0,0
42,PA,16441,1,1690,1260,90
42,PA,16441,2,1140,570,230
42,PA,16441,3,770,240,90
42,PA,16441,4,560,90,0
42,PA,16441,5,680,50,0
42,PA,16441,6,170,0,0
42,PA,16442,1,450,310,30
42,PA,16442,2,340,160,60
42,PA,16442,3,210,40,30
42,PA,16442,4,150,30,0
42,PA,16442,5,180,0,0
42,PA,16442,6,30,0,0
42,PA,16443,1,240,170,0
42,PA,16443,2,160,90,50
42,PA,16443,3,120,40,0
42,PA,16443,4,60,0,0
42,PA,16443,5,60,0,0
42,PA,16443,6,0,0,0
42,PA,16501,1,290,240,20
42,PA,16501,2,60,40,0
42,PA,16501,3,50,40,0
42,PA,16501,4,0,0,0
42,PA,16501,5,0,0,0
42,PA,16501,6,0,0,0
42,PA,16502,1,3510,2310,230
42,PA,16502,2,1970,1120,420
42,PA,16502,3,640,270,70
42,PA,16502,4,270,70,0
42,PA,16502,5,150,30,0
42,PA,16502,6,20,0,0
42,PA,16503,1,3680,2020,190
42,PA,16503,2,1460,590,310
42,PA,16503,3,300,120,40
42,PA,16503,4,110,50,0
42,PA,16503,5,40,0,0
42,PA,16503,6,0,0,0
42,PA,16504,1,3050,2090,200
42,PA,16504,2,2280,1210,470
42,PA,16504,3,1050,450,90
42,PA,16504,4,570,120,0
42,PA,16504,5,410,70,0
42,PA,16504,6,40,0,0
42,PA,16505,1,3070,2430,160
42,PA,16505,2,1970,1160,320
42,PA,16505,3,1220,560,90
42,PA,16505,4,880,250,0
42,PA,16505,5,1240,200,0
42,PA,16505,6,570,80,0
42,PA,16506,1,4040,3260,220
42,PA,16506,2,2750,1570,430
42,PA,16506,3,1720,670,130
42,PA,16506,4,1290,280,0
42,PA,16506,5,1900,200,0
42,PA,16506,6,660,60,0
42,PA,16507,1,1930,1210,120
42,PA,16507,2,880,480,190
42,PA,16507,3,280,140,20
42,PA,16507,4,100,40,0
42,PA,16507,5,90,40,0
42,PA,16507,6,50,0,0
42,PA,16508,1,3250,2360,230
42,PA,16508,2,2420,1410,500
42,PA,16508,3,1180,500,110
42,PA,16508,4,640,130,0
42,PA,16508,5,530,100,0
42,PA,16508,6,90,0,0
42,PA,16509,1,4710,3650,260
42,PA,16509,2,3220,1870,530
42,PA,16509,3,2130,920,160
42,PA,16509,4,1520,350,0
42,PA,16509,5,2010,250,0
42,PA,16509,6,470,60,0
42,PA,16510,1,4580,3240,280
42,PA,16510,2,3030,1540,550
42,PA,16510,3,1700,590,150
42,PA,16510,4,1120,180,0
42,PA,16510,5,1370,120,0
42,PA,16510,6,180,20,0
42,PA,16511,1,2100,1470,110
42,PA,16511,2,1330,690,260
42,PA,16511,3,790,290,70
42,PA,16511,4,600,120,0
42,PA,16511,5,590,80,0
42,PA,16511,6,90,0,0
42,PA,16601,1,6060,4260,380
42,PA,16601,2,3710,1920,670
42,PA,16601,3,2110,700,230
42,PA,16601,4,1260,200,0
42,PA,16601,5,1330,110,0
42,PA,16601,6,210,30,0
42,PA,16602,1,5790,4070,340
42,PA,16602,2,3620,2020,670
42,PA,16602,3,1890,700,190
42,PA,16602,4,1100,220,0
42,PA,16602,5,1110,120,0
42,PA,16602,6,190,30,0
42,PA,16611,1,370,260,0
42,PA,16611,2,300,150,80
42,PA,16611,3,190,60,30
42,PA,16611,4,120,20,0
42,PA,16611,5,160,0,0
42,PA,16611,6,0,0,0
42,PA,16613,1,250,180,0
42,PA,16613,2,180,100,50
42,PA,16613,3,120,50,0
42,PA,16613,4,110,20,0
42,PA,16613,5,100,0,0
42,PA,16613,6,0,0,0
42,PA,16617,1,470,340,30
42,PA,16617,2,350,180,70
42,PA,16617,3,210,50,30
42,PA,16617,4,150,30,0
42,PA,16617,5,140,0,0
42,PA,16617,6,0,0,0
42,PA,16621,1,90,70,20
42,PA,16621,2,80,40,0
42,PA,16621,3,50,30,0
42,PA,16621,4,30,0,0
42,PA,16621,5,40,0,0
42,PA,16621,6,0,0,0
42,PA,16622,1,40,30,0
42,PA,16622,2,40,20,0
42,PA,16622,3,0,0,0
42,PA,16622,4,20,0,0
42,PA,16622,5,0,0,0
42,PA,16622,6,0,0,0
42,PA,16623,1,70,50,20
42,PA,16623,2,60,40,0
42,PA,16623,3,30,0,0
42,PA,16623,4,30,0,0
42,PA,16623,5,20,0,0
42,PA,16623,6,0,0,0
42,PA,16625,1,650,430,40
42,PA,16625,2,440,210,90
42,PA,16625,3,220,50,30
42,PA,16625,4,140,30,0
42,PA,16625,5,120,0,0
42,PA,16625,6,20,0,0
42,PA,16627,1,360,230,0
42,PA,16627,2,220,120,60
42,PA,16627,3,150,40,20
42,PA,16627,4,90,20,0
42,PA,16627,5,80,0,0
42,PA,16627,6,0,0,0
42,PA,16630,1,790,600,40
42,PA,16630,2,570,320,110
42,PA,16630,3,320,130,20
42,PA,16630,4,220,50,0
42,PA,16630,5,210,0,0
42,PA,16630,6,30,0,0
42,PA,16635,1,1990,1510,100
42,PA,16635,2,1310,700,240
42,PA,16635,3,780,270,80
42,PA,16635,4,580,100,0
42,PA,16635,5,780,50,0
42,PA,16635,6,210,20,0
42,PA,16636,1,120,90,0
42,PA,16636,2,80,40,30
42,PA,16636,3,60,30,0
42,PA,16636,4,50,0,0
42,PA,16636,5,80,0,0
42,PA,16636,6,0,0,0
42,PA,16637,1,420,280,30
42,PA,16637,2,340,190,70
42,PA,16637,3,170,50,30
42,PA,16637,4,120,30,0
42,PA,16637,5,90,0,0
42,PA,16637,6,0,0,0
42,PA,16639,1,150,90,0
42,PA,16639,2,120,60,40
42,PA,16639,3,60,30,0
42,PA,16639,4,40,0,0
42,PA,16639,5,30,0,0
42,PA,16639,6,0,0,0
42,PA,16640,1,180,120,0
42,PA,16640,2,110,60,40
42,PA,16640,3,80,40,0
42,PA,16640,4,50,0,0
42,PA,16640,5,70,0,0
42,PA,16640,6,0,0,0
42,PA,16641,1,420,290,20
42,PA,16641,2,330,180,60
42,PA,16641,3,190,60,30
42,PA,16641,4,110,30,0
42,PA,16641,5,120,0,0
42,PA,16641,6,0,0,0
42,PA,16646,1,410,290,0
42,PA,16646,2,310,170,70
42,PA,16646,3,180,60,30
42,PA,16646,4,120,30,0
42,PA,16646,5,110,0,0
42,PA,16646,6,0,0,0
42,PA,16647,1,120,80,0
42,PA,16647,2,100,50,30
42,PA,16647,3,60,40,0
42,PA,16647,4,40,0,0
42,PA,16647,5,70,0,0
42,PA,16647,6,0,0,0
42,PA,16648,1,2500,1970,130
42,PA,16648,2,1660,980,240
42,PA,16648,3,1110,450,90
42,PA,16648,4,780,180,0
42,PA,16648,5,1160,140,0
42,PA,16648,6,520,70,0
42,PA,16650,1,290,200,0
42,PA,16650,2,210,90,80
42,PA,16650,3,140,60,0
42,PA,16650,4,90,0,0
42,PA,16650,5,80,0,0
42,PA,16650,6,0,0,0
42,PA,16651,1,560,370,0
42,PA,16651,2,410,220,90
42,PA,16651,3,230,70,30
42,PA,16651,4,160,30,0
42,PA,16651,5,200,20,0
42,PA,16651,6,0,0,0
42,PA,16652,1,2480,1780,140
42,PA,16652,2,1580,860,300
42,PA,16652,3,1040,350,110
42,PA,16652,4,670,110,0
42,PA,16652,5,720,90,0
42,PA,16652,6,130,0,0
42,PA,16655,1,270,180,0
42,PA,16655,2,200,110,70
42,PA,16655,3,120,40,0
42,PA,16655,4,70,20,0
42,PA,16655,5,70,0,0
42,PA,16655,6,0,0,0
42,PA,16656,1,220,140,0
42,PA,16656,2,160,90,50
42,PA,16656,3,70,0,0
42,PA,16656,4,50,0,0
42,PA,16656,5,40,0,0
42,PA,16656,6,0,0,0
42,PA,16657,1,210,130,0
42,PA,16657,2,160,70,40
42,PA,16657,3,100,50,0
